id,Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability
138,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri Sai Padmavathi Travels,A/C Seater/Sleeper (2+1),21:45,06h 15m,04:00,4.3,449,17
139,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Eswar Travels,Non A/C Seater / Sleeper (2+1),23:00,06h 47m,05:47,5.0,450,12
140,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri Sai Anjana Tours and Travels,Non A/C Seater / Sleeper (2+1),23:55,06h 30m,06:25,4.2,499,13
141,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sai Srinivasa Travels,A/C Seater / Sleeper (2+1),21:55,07h 35m,05:30,4.0,2000,40
142,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,FRESHBUS,Electric A/C Seater (2+2),22:00,07h 00m,05:00,4.6,450,8
143,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Meghana Travels,NON A/C Airbus (2+2),23:59,06h 43m,06:42,4.3,2850,30
144,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Meghana Travels,A/C Seater / Sleeper (2+1),23:20,05h 40m,05:00,4.3,4750,44
145,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:50,07h 25m,06:15,4.7,389,7
146,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:05,06h 55m,06:00,4.6,579,3
147,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:40,07h 10m,05:50,4.6,539,2
148,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,IntrCity SmartBus,AC Sleeper (2+1),23:30,07h 00m,06:30,4.7,779,4
149,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,IntrCity SmartBus,AC Sleeper (2+1),23:45,06h 15m,06:00,4.8,869,3
150,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),22:55,06h 35m,05:30,4.6,479,3
151,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri Durga Malleswari Travels,A/C Sleeper (2+1),22:20,07h 25m,05:45,4.6,570,6
152,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,IntrCity SmartBus,AC Sleeper (2+1),23:25,06h 35m,06:00,4.5,719,4
153,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,NueGo,Electric A/C Seater (2+2),22:30,07h 30m,06:00,4.4,534,3
154,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri Sanvi Tours and Travels,A/C Sleeper (2+1),23:20,05h 57m,05:17,4.5,584,5
155,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:40,06h 30m,06:10,4.4,819,4
156,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,NueGo,Electric A/C Seater (2+2),22:35,06h 35m,05:10,4.3,482,3
157,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,NueGo,A/C Seater (2+2),21:50,06h 15m,04:05,4.3,356,2
158,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,IntrCity SmartBus,Scania AC Multi Axle Sleeper (2+1),23:10,06h 50m,06:00,4.3,739,4
159,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,TGSRTC - 7750,Super Luxury (Non AC Seater 2+2 Push Back),20:10,08h 30m,04:40,4.1,424,7
160,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,TGSRTC - 4372,Lahari Non A/C Sleeper Cum Seater,20:10,07h 40m,03:50,3.8,464,8
161,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,TGSRTC - 1935,Super Luxury (Non AC Seater 2+2 Push Back),20:20,08h 45m,05:05,1.6,495,8
162,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,TGSRTC - 1603,Super Luxury (Non AC Seater 2+2 Push Back),20:40,09h 00m,05:40,4.0,475,8
163,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,TGSRTC - 2469,Super Luxury (Non AC Seater 2+2 Push Back),21:00,07h 25m,04:25,3.8,427,1
164,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,TGSRTC - 1557,Super Luxury (Non AC Seater 2+2 Push Back),21:00,08h 15m,05:15,3.7,460,7
165,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,TGSRTC - 7728,Lahari Non A/C Sleeper Cum Seater,21:25,08h 15m,05:40,3.8,592,4
166,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,TGSRTC - 1642,Super Luxury (Non AC Seater 2+2 Push Back),21:25,07h 15m,04:40,3.6,580,4
167,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,TGSRTC - 4333,Lahari Non A/C Sleeper Cum Seater,21:45,07h 40m,05:25,3.4,464,9
168,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,TGSRTC - 7769,Super Luxury (Non AC Seater 2+2 Push Back),21:50,09h 45m,07:35,3.6,730,4
169,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,TGSRTC - 4335,Lahari Non A/C Sleeper Cum Seater,22:15,07h 40m,05:55,3.7,510,5
170,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,TGSRTC - 7773,Lahari Non A/C Sleeper Cum Seater,23:10,09h 25m,08:35,1.5,545,5
171,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Sri Lakshmi Narasimha Travels (SLNT),Non A/C Seater / Sleeper (2+1),20:15,08h 15m,04:30,4.7,550,18
172,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Vikram Travels,A/C Seater / Sleeper (2+1),20:30,09h 00m,05:30,4.7,539,8
173,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Sri Sahasra Tours and Travels,A/C Seater / Sleeper (2+1),20:45,08h 45m,05:30,4.0,450,12
174,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),20:45,09h 15m,06:00,4.4,550,5
175,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Sri Vengamamba Bus Transport (SVBT),A/C Sleeper (2+1),21:40,08h 35m,06:15,4.3,700,7
176,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Yolo Bus,Bharat Benz A/C Sleeper (2+1),22:25,06h 48m,05:13,4.7,400,10
177,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Chandu Travels,A/C Sleeper (2+1),21:35,08h 10m,05:45,4.1,779,4
178,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Sri Vengamamba Bus Transport (SVBT),A/C Seater / Sleeper (2+1),21:45,08h 30m,06:15,4.5,700,6
179,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,V Kaveri Travels,Scania AC Multi Axle Sleeper (2+1),21:00,08h 45m,05:45,4.3,1200,5
180,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Chandu Travels,Non A/C Seater / Sleeper (2+1),20:45,08h 30m,05:15,4.6,394,5
181,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Sri Krishna Travels,A/C Sleeper (2+1),21:00,08h 30m,05:30,4.1,900,10
182,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,LUCKY TRAVELS,A/C Sleeper (2+1),22:30,07h 35m,06:05,4.7,899,8
183,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Kaveri Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),20:40,09h 05m,05:45,4.1,749,3
184,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Kaveri Travels,Volvo Multi Axle B9R A/C Sleeper (2+1),20:10,07h 50m,04:00,4.9,749,4
185,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Jagan Travels,Non A/C Seater / Sleeper (2+1),20:10,08h 20m,04:30,4.5,650,3
186,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Sri Krishna Travels,Non A/C Seater / Sleeper (2+1),20:15,08h 45m,05:00,3.3,500,15
187,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Sri Krishna Travels,NON A/C Semi Sleeper / Sleeper (2+1),21:00,08h 30m,05:30,3.5,600,14
188,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),21:10,08h 50m,06:00,3.7,439,10
189,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,VV Vinayak Travels,A/C Sleeper (2+1),21:40,08h 20m,06:00,3.5,691,11
190,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,VV Vinayak Travels,A/C Seater / Sleeper (2+1),21:10,08h 50m,06:00,3.3,458,10
191,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Vihari Travels ,NON AC Seater / Sleeper 2+1,21:47,08h 48m,06:35,3.5,519,5
192,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,V Kaveri Travels,A/C Sleeper (2+1),21:30,08h 45m,06:15,3.9,1000,10
193,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,V Kaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),21:00,08h 30m,05:30,3.9,900,6
194,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),21:40,08h 20m,06:00,3.1,440,11
195,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Vihari Travels ,NON A/C Seater/ Sleeper (2+1),20:15,08h 00m,04:15,3.4,449,8
196,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Sri Lakshmi Narasimha Travels (SLNT),Non A/C Seater / Sleeper (2+1),21:50,07h 25m,05:15,3.8,510,6
197,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Pspk Bus,Non A/C Seater / Sleeper (2+1),21:30,09h 00m,06:30,3.9,400,4
198,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Kaveri Travels,Non A/C Seater / Sleeper (2+1),20:30,10h 00m,06:30,3.3,450,6
199,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Padmavathi Travels,A/C Sleeper (2+1),22:15,07h 15m,05:30,3.4,800,12
200,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Go Tour Travels and Holidays,A/C Sleeper (2+1),20:45,08h 00m,04:45,2.7,891,2
201,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Morning Star Travels,A/C Sleeper (2+1),22:15,07h 15m,05:30,3.0,790,10
202,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Cherry tours&travels,Non A/C Seater / Sleeper (2+1),21:50,08h 10m,06:00,3.2,532,9
203,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,08h 30m,06:00,3.0,500,8
204,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Vihari Travels ,NON A/C Sleeper (2+1),21:40,07h 50m,05:30,3.8,790,7
205,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,SAI PRASANNA TRAVELS,Non A/C Seater / Sleeper (2+1),21:30,08h 00m,05:30,3.0,499,9
206,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,V Kaveri Travels,NON A/C Sleeper (2+1),21:30,08h 00m,05:30,3.2,700,10
207,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,KKaveri Travels,Non A/C Seater / Sleeper (2+1),20:45,08h 55m,05:40,3.0,450,3
208,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Kaveri Travels,A/C Sleeper (2+1),20:30,10h 00m,06:30,3.7,650,3
209,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,KKaveri Travels,Non A/C Seater / Sleeper (2+1),20:10,07h 50m,04:00,3.5,560,4
210,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,KKaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),20:45,07h 45m,04:30,3.8,900,10
211,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:00,08h 15m,05:15,3.8,500,3
212,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,V Kaveri Travels,NON A/C Sleeper (2+1),21:00,08h 45m,05:45,3.6,600,5
213,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Sri Lakshmi Narasimha Travels (SLNT),Non A/C Seater / Sleeper (2+1),22:00,07h 00m,05:00,3.2,800,3
214,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,KMBT Travels,NON A/C Sleeper (2+1),21:45,07h 15m,05:00,3.8,684,3
215,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:00,08h 45m,05:45,3.5,500,10
216,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3104,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,05h 15m,02:15,3.8,281,29
217,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3189,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",21:20,03h 55m,01:15,3.8,239,35
218,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 4870,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,04h 15m,02:00,3.8,281,18
219,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3326,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:50,04h 10m,02:00,2.7,281,34
220,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 24281,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,04h 15m,02:15,3.8,281,33
221,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3354,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,03h 10m,01:10,4.2,281,31
222,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 23887,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:10,03h 50m,02:00,3.8,269,35
223,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3438,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:40,03h 10m,01:50,4.6,281,30
224,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2765,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,04h 15m,03:00,2.4,281,2
225,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 4872,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,04h 15m,03:15,3.8,281,34
226,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2405,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,04h 00m,03:00,4.6,281,34
227,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2851,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,04h 20m,03:50,3.8,281,32
228,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 23539,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:35,04h 25m,04:00,4.3,281,28
229,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3472,INDRA(A.C. Seater),23:40,03h 20m,03:00,4.0,340,31
230,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Gaganasri Travels,Non A/C Seater / Sleeper (2+1),23:50,03h 40m,03:30,0.0,5000,1
231,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5672,Express(Non AC Seater),21:30,06h 25m,03:55,4.3,280,12
232,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5469,SAPTAGIRI EXPRESS,21:30,06h 00m,03:30,4.1,284,6
233,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5084,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:35,05h 40m,03:15,3.4,398,3
234,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5449,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,07h 00m,04:45,3.4,398,1
235,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5119,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,05h 45m,03:30,3.5,399,3
236,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5457,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:55,05h 35m,03:30,4.7,398,1
237,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5625,Express(Non AC Seater),22:00,06h 00m,04:00,4.0,294,6
238,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5094,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:10,05h 10m,03:20,2.4,398,2
239,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5315,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:10,05h 50m,04:00,3.9,399,1
240,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5028,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:25,05h 10m,03:35,4.3,398,3
241,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 47239,Express(Non AC Seater),22:30,07h 30m,06:00,3.7,314,14
242,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5463,SAPTAGIRI EXPRESS,22:30,06h 00m,04:30,4.1,284,10
243,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5086,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:50,05h 10m,04:00,4.2,398,4
244,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 47148,INDRA(A.C. Seater),22:55,04h 50m,03:45,3.9,506,6
245,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 9983,Express(Non AC Seater),23:00,07h 10m,06:10,3.8,280,18
246,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5459,SAPTAGIRI EXPRESS,23:00,06h 00m,05:00,3.9,284,12
247,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5465,SAPTAGIRI EXPRESS,23:20,06h 00m,05:20,4.0,284,8
248,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5453,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:50,05h 40m,05:30,4.5,398,2
249,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5461,SAPTAGIRI EXPRESS,23:55,06h 00m,05:55,4.1,284,15
250,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Svkdt travels,A/C Sleeper (2+1),20:00,04h 04m,23:59,3.1,890,11
251,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Abhishek Bus,A/C Sleeper (2+1),20:10,05h 05m,01:15,3.8,900,12
252,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Rajesh Transports,NON A/C Sleeper (2+1),20:10,05h 17m,01:27,4.5,806,3
253,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Sri Vengamamba Bus Transport (SVBT),A/C Sleeper (2+1),20:10,05h 50m,02:00,4.8,600,4
254,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Kamakshi Tours And Travels,A/C Sleeper (2+1),20:10,05h 50m,02:00,3.9,900,15
255,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Intercity travels,Bharat Benz A/C Sleeper (2+1),20:10,03h 49m,23:59,4.8,911,7
256,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Zingbus Plus,Scania AC Multi Axle Sleeper (2+1),20:10,06h 05m,02:15,3.7,656,3
257,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,AdHYBUS,Bharat Benz A/C Sleeper (2+1),22:30,05h 30m,04:00,4.3,989,11
258,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Chalasani Travels (Kaleswari),A/C Sleeper (2+1),20:10,05h 30m,01:40,4.4,900,12
259,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Venture transport services,A/C Sleeper (2+1),20:15,07h 45m,04:00,4.4,539,20
260,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Sri Vengamamba Bus Transport (SVBT),A/C Seater/Sleeper (2+1),20:10,07h 50m,04:00,3.8,710,9
261,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,METRO LINES TRAVELS,NON A/C Seater/ Sleeper (2+1),20:10,06h 50m,03:00,3.6,530,10
262,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Zingbus Plus,A/C Seater / Sleeper (2+1),20:10,05h 20m,01:30,3.6,578,10
263,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Kamakshi Tours And Travels,A/C Sleeper (2+1),20:10,05h 50m,02:00,3.9,1000,14
264,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,IntrCity SmartBus,A/C Seater / Sleeper (2+1),20:10,04h 15m,00:25,4.6,819,3
265,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Chalasani Travels (Kaleswari),A/C Sleeper (2+1),20:10,05h 01m,01:11,4.4,900,5
266,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,BSRM Travels,Non A/C Seater / Sleeper (2+1),20:45,07h 05m,03:50,4.5,539,9
267,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),20:10,03h 49m,23:59,3.7,800,4
268,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Sri Vengamamba Bus Transport (SVBT),A/C Seater/Sleeper (2+1),20:10,06h 50m,03:00,3.1,890,4
269,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,CCC Bus,A/C Sleeper (2+1),20:10,05h 20m,01:30,4.0,899,9
270,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,GreenLine Travels And Holidays,A/C Sleeper (2+1),20:15,06h 15m,02:30,3.5,775,2
271,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Dream Line Travels Pvt Ltd,A/C Sleeper (2+1),20:15,06h 15m,02:30,3.2,690,7
272,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,IntrCity SmartBus,AC Sleeper (2+1),20:15,05h 20m,01:35,4.2,839,5
273,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,KMBT Travels,A/C Seater / Sleeper (2+1),20:15,06h 45m,03:00,3.8,664,10
274,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Jabbar Travels,VE A/C Sleeper (2+1),20:15,04h 15m,00:30,3.9,900,1
275,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Go Tour Travels and Holidays,A/C Sleeper (2+1),20:45,06h 15m,03:00,4.4,683,2
276,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Rajesh Transports,Volvo 9600 Multi-Axle A/C Sleeper (2+1),20:15,03h 10m,23:25,4.7,1010,11
277,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,RK Travels,Non A/C Seater / Sleeper (2+1),20:20,07h 00m,03:20,3.3,399,9
278,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,RCV Travels,A/C Seater / Sleeper (2+1),20:45,07h 55m,04:40,4.7,539,9
